X,Y,scalerank,featurecla,name,website,natlscale
4.293757362,51.29777778,5,Port,Antwerpen,www.portofantwerp.be,30.000
27.88863369,43.19444444,5,Port,Varna,www.port-varna.bg,30.000
-88.20194346,17.47972222,5,Port,Belize City,,30.000
-64.77638398,32.29111111,5,Port,Hamilton,,30.000
-48.48474676,-1.451666667,5,Port,Belem,www.cdp.com.br,30.000
-48.51914016,-25.50083333,5,Port,Paranagua,www.portosdoparana.pr.gov.br,30.000
-51.22408716,-30.0175,5,Port,Porto Alegre,,30.000
-34.86896349,-8.053611111,5,Port,Recife,www.portodorecife.pe.gov.br,30.000
-38.50477032,-12.95861111,5,Port,Salvador,www.codeba.com.br,30.000
-46.30053004,-23.96888889,5,Port,Santos,www.portodesantos.com,30.000
-63.11896349,46.23166667,5,Port,Charlottetown,,30.000
-63.57444052,44.65694444,5,Port,Halifax,www.portofhalifax.ca,30.000
-123.926384,49.16944444,5,Port,Nanaimo,www.npa.ca,30.000
-71.2090106,46.80583333,5,Port,Quebec,www.portquebec.ca,30.000
-123.4065371,48.43111111,5,Port,Victoria,www.victoriaharbour.org,30.000
-130.3370436,54.30972222,5,Port,Prince Rupert,www.rupertport.com,30.000
-66.05989399,45.26777778,5,Port,Saint-John,www.sjport.com,30.000
-70.40371025,-23.65027778,5,Port,Antofagasta,www.puertoantofagasta.cl,30.000
-70.15176678,-20.20277778,5,Port,Iquique,www.epi.cl,30.000
-72.95441696,-41.48361111,5,Port,Puerto Montt,www.empormontt.cl,30.000
110.2749706,20.02777778,5,Port,Haikou,,30.000
121.5533569,29.86666667,5,Port,Ningbo,www.nbport.com.cn/wps/portal,30.000
118.0200236,24.45,5,Port,Xiamen,www.portxiamen.com.cn,30.000
-3.966666667,5.233055556,5,Port,Abidjan,www.paa-ci.org,30.000
9.685630153,4.055,5,Port,Douala,www.otal.com/cameroon/index.htm,30.000
11.82691402,-4.784444444,5,Port,Pointe Noire,,30.000
-74.75618375,10.96722222,5,Port,Barranquilla,www.spdelnorte.com,30.000
43.24322733,-11.70138889,5,Port,Moroni,,30.000
-82.75600707,23.00638889,5,Port,Mariel,,30.000
33.6393404,34.92416667,5,Port,Larnaca,www.cpa.gov.cy,30.000
33.01772674,34.65,5,Port,Limassol,www.cpa.gov.cy,30.000
8.751060071,53.0975,5,Port,Bremen,www.bremen-ports.de,30.000
9.958480565,53.52472222,5,Port,Hamburg,www.hafen-hamburg.de,30.000
43.13563015,11.60194444,5,Port,Djibouti,www.dpworld-djiboutiport.com,30.000
10.00530035,57.06111111,5,Port,Aalborg,www.aalborghavn.dk,30.000
9.74057715,55.55805556,5,Port,Fredericia,www.adp-as.com,30.000
-0.48828033,38.33527778,5,Port,Alicante,www.puertoalicante.com,30.000
-3.026914016,43.3425,5,Port,Bilbao,www.bilbaoport.es,30.000
-0.318433451,39.44416667,5,Port,Valencia,www.valenciaport.com,30.000
-60.07073027,-51.95555556,5,Port,Fox Bay,,30.000
8.738810365,41.92,5,Port,Ajaccio,www.corse-du-sud.cci.fr,30.000
9.451943463,42.7,5,Port,Bastia,www.port-de-bastia.net,30.000
-0.553180212,44.86527778,5,Port,Bordeaux,www.bordeaux-port.fr,30.000
1.850176678,50.96583333,5,Port,Calais,www.calais-port.com,30.000
2.170906949,51.02166667,5,Port,Dunkerque,www.portdedunkerque.fr,30.000
0.235100118,49.42222222,5,Port,Honfleur,www.pays-auge.cci.fr/port/index.html,30.000
9.43368669,0.400833333,5,Port,Libreville,www.ports-gabon.com,30.000
8.785276796,-0.711944444,5,Port,Port Gentil,www.ports-gabon.com,30.000
-5.891107185,54.62055556,5,Port,Belfast,www.belfast-harbour.co.uk,30.000
1.322143698,51.12083333,5,Port,Dover,www.doverport.co.uk,30.000
-4.234746761,57.48666667,5,Port,Inverness,www.invernessharbour.co.uk,30.000
-1.738457008,4.884166667,5,Port,Takoradi,www.ghanaports.gov.gh,30.000
-61.72709069,15.99638889,5,Port,Basse-Terre,www.port-guadeloupe.com,30.000
-61.53845701,16.23388889,5,Port,Pointe-a-Pitre,www.port-guadeloupe.com,30.000
-16.57037691,13.44444444,5,Port,Banjul,www.gambiaports.com,30.000
9.738103651,1.824166667,5,Port,Bata,,30.000
25.14110718,35.34555556,5,Port,Iraklion,www.portheraklion.gr,30.000
22.91772674,40.635,5,Port,Thessaloniki,www.thpa.gr,30.000
-52.33616019,4.935277778,5,Port,Cayenne,www.guyane.cci.fr,30.000
-52.62426384,5.158888889,5,Port,Kourou,,30.000
-58.1671967,6.819444444,5,Port,Georgetown,www.gnsc.com,30.000
-87.94022379,15.83333333,5,Port,Puerto Cortes,www.enp.hn,30.000
15.21931684,44.1175,5,Port,Zadar,www.port-authority-zadar.hr,30.000
113.9166667,-7.616666667,5,Port,Surabaya,,30.000
124.8258539,1.481944444,5,Port,Manado,,30.000
117.2166667,-1.05,5,Port,Senipah,www.pertamina.com,30.000
72.20600707,21.77,5,Port,Bhavnagar,www.gmbports.org,30.000
83.28722026,17.69333333,5,Port,Visakhapatnam,www.vizagport.com,30.000
-8.633333333,52.66277778,5,Port,Limerick,www.sfpc.ie,30.000
56.20424028,27.14083333,5,Port,Bandar Abbas,,30.000
-21.83792697,64.14833333,5,Port,Reykjavik,www.reykjavik.is,30.000
-14.00424028,65.26277778,5,Port,Seydisfjordur,,30.000
13.75424028,45.645,5,Port,Trieste,www.porto.trieste.it,30.000
132.421437,34.36527778,5,Port,Hiroshima,www.pref.hiroshima.lg.jp,30.000
135.2381037,34.68416667,5,Port,Kobe,www.kptc.or.jp,30.000
129.8595406,32.74027778,5,Port,Nagasaki,www.doboku.pref.nagasaki.jp/~rinkai/kakukou/nagasaki.htm,30.000
141.0166667,43.19694444,5,Port,Otaru,,30.000
139.788457,35.62472222,5,Port,Tokyo,www.kouwan.metro.tokyo.jp,30.000
-10.79375736,6.345555556,5,Port,Monrovia,www.nationalportauthorityliberia.org,30.000
79.85017668,6.951388889,5,Port,Colombo,www.slpa.lk,30.000
-7.600176678,33.60888889,5,Port,Casablanca,www.marsamaroc.co.ma,30.000
7.420906949,43.73194444,5,Port,Monaco,,30.000
-99.9024735,16.84444444,5,Port,Acapulco,www.apiacapulcoport.com,30.000
-106.393404,23.19222222,5,Port,Mazatlan,www.apimazatlan.com.mx,30.000
-97.83368669,22.23694444,5,Port,Tampico,www.puertodetampico.com.mx,30.000
34.83351001,-19.81916667,5,Port,Beira,www.cfmnet.co.mz,30.000
32.55706714,-25.97277778,5,Port,Maputo,www.portmaputo.com,30.000
-16.02143698,18.03527778,5,Port,Nouakchott,,30.000
-62.21984688,16.70333333,5,Port,Plymouth,www.giu.gov.ms,30.000
-61.05689046,14.59916667,5,Port,Fort-de-France,www.martinique.cci.fr/port.asp,30.000
166.4258539,-22.25972222,5,Port,Noumea,,30.000
7.003180212,4.769166667,5,Port,Port Harcourt,www.nigerianports.org,30.000
-87.16914016,12.48194444,5,Port,Corinto,www.epn.com.ni,30.000
4.292873969,51.92722222,5,Port,Rotterdam,www.portofrotterdam.com,30.000
5.3196702,60.39694444,5,Port,Bergen,www.bergenhavn.no,30.000
18.96878681,69.65583333,5,Port,Tromso,www.tromso.havn.no,30.000
10.38898704,63.43777778,5,Port,Trondheim,www.trondheim.havn.no,30.000
173.271967,-41.25972222,5,Port,Nelson,www.portnelson.co.nz,30.000
58.4090106,23.60666667,5,Port,Muscat,www.pscoman.com,30.000
123.9226737,10.30638889,5,Port,Cebu,,30.000
122.071437,6.902777778,5,Port,Zamboanga,www.ppa.com.ph,30.000
147.1510601,-9.467222222,5,Port,Port Moresby,www.pngports.com.pg,30.000
143.65053,-3.57,5,Port,Wewak,www.pngports.com.pg,30.000
-8.61861013,41.14111111,5,Port,Porto,,30.000
-25.65883392,37.73694444,5,Port,Ponta Delgada,,30.000
-149.5696702,-17.53111111,5,Port,Papeete,www.portdepapeete.pf,30.000
51.55565371,25.29805556,5,Port,Doha,,30.000
20.45547703,54.7,5,Port,Kaliningrad,www.transmarine.ru/PORTINFO.HTM,30.000
131.8877503,43.09444444,5,Port,Vladivostok,www.vmtp.ru,30.000
28.72638398,60.705,5,Port,Vyborg,,30.000
37.22161366,19.61583333,5,Port,Port Sudan,www.sudanports.gov.sd,30.000
45.34093051,2.028888889,5,Port,Mogadishu,,30.000
-55.13898704,5.82,5,Port,Paramaribo,,30.000
11.87002356,57.68916667,5,Port,Goteborg,,30.000
22.15830389,65.57888889,5,Port,Lulea,www.lulea.se/hamnen,30.000
16.22567727,58.61027778,5,Port,Norrkoping,www.norrkoping-port.se,30.000
1.284923439,6.139166667,5,Port,Lome,www.togoport.tg,30.000
27.15388693,38.44388889,5,Port,Izmir,www.tcdd.gov.tr,30.000
120.3070671,22.56527778,5,Port,Kaohsiung,www.khb.gov.tw,30.000
120.5038869,24.25833333,5,Port,Taichung,www.tchb.gov.tw,30.000
30.73704358,46.50111111,5,Port,Odessa,www.port.odessa.ua,30.000
-56.20424028,-34.90055556,5,Port,Montevideo,www.anp.com.uy,30.000
-134.6700236,58.37916667,5,Port,Juneau,www.juneau.org,30.000
-165.4251472,64.49833333,5,Port,Nome,www.nomealaska.org/port,30.000
-155.0686101,19.73333333,5,Port,Hilo,www.state.hi.us/dot/harbors,30.000
-122.5003534,48.74055556,5,Port,Bellingham,www.portofbellingham.com,30.000
-95.20212014,29.73916667,5,Port,Houston,www.portofhouston.com,30.000
-97.38457008,25.95722222,5,Port,Brownsville,www.portofbrownsville.com,30.000
-122.96702,46.11277778,5,Port,Longview,www.portoflongview.com,30.000
-61.24287397,13.16916667,5,Port,Kingstown,www.svgpa.com,30.000
-66.94022379,10.60277778,5,Port,La Guaira,www.plcsa.gob.ve,30.000
-71.58828033,10.68361111,5,Port,Maracaibo,www.puertodemaracaibo.com,30.000
108.2232038,16.08222222,5,Port,Da Nang,www.danangportvn.com,30.000
168.3058304,-17.74722222,5,Port,Port Vila,www.vanuatugovernment.gov.vu,30.000
-171.7579505,-13.82833333,5,Port,Apia,www.spasamoa.ws,30.000
42.9352768,14.83361111,5,Port,Hodeidah,,30.000
-75.7,45.43,5,Port,Ottawa,,30.000
-78.88,42.88,5,Port,Buffalo,,30.000
-81.71,41.5,5,Port,Cleveland,,30.000
-88.01,44.51,5,Port,Green Bay,,30.000
-92.1,46.76,5,Port,Duluth,,30.000
-124.18,40.8,5,Port,Eureka,,30.000
13.25088339,-8.783888889,4,Port,Luanda,www.otal.com/angola,50.000
-68.27355713,12.14833333,4,Port,"Kralendijk, Bonaire",,50.000
-63.04375736,18.01444444,4,Port,Philipsburg,,50.000
138.5079505,-34.79916667,4,Port,Adelaide,www.flindersports.com.au,50.000
153.1684335,-27.3825,4,Port,Brisbane,www.portbris.com.au,50.000
118.5732038,-20.3175,4,Port,Port Hedland,www.phpa.com.au,50.000
91.82585395,22.26888889,4,Port,Chittagong,www.cpa.gov.bd,50.000
-59.62408716,13.10694444,4,Port,Bridgetown,www.barbadosport.com,50.000
-73.5246172,45.54361111,4,Port,Montreal,www.port-montreal.com,50.000
-70.90477032,-53.16833333,4,Port,Punta Arenas,www.epa.co.cl,50.000
-73.22656066,-39.81666667,4,Port,Valdivia,,50.000
121.6503534,38.93361111,4,Port,Dalian,www.portdalian.com,50.000
119.30053,26.0475,4,Port,Fuzhou,,50.000
120.31702,36.09583333,4,Port,Qingdao,www.qdport.com,50.000
121.4872203,31.22194444,4,Port,Shanghai,www.portshanghai.com.cn,50.000
116.7040636,23.35472222,4,Port,Shantou,,50.000
-84.80424028,9.981666667,4,Port,Puntarenas,,50.000
10.15689046,54.33083333,4,Port,Kiel,www.port-of-kiel.de,50.000
-61.38598351,15.29638889,4,Port,Roseau,,50.000
-69.87585395,18.47527778,4,Port,Santo Domingo,www.apordom.gov.do,50.000
-0.98598351,37.58944444,4,Port,Cartagena,www.apc.es,50.000
-8.726207303,42.2425,4,Port,Vigo,www.apvigo.com,50.000
-16.22656066,28.47472222,4,Port,Santa Cruz de Tenerife,www.puertosdetenerife.org,50.000
24.69075383,59.46,4,Port,Tallinn,www.portoftallinn.com,50.000
178.4210836,-18.1325,4,Port,Suva,www.fijiports.com.fj,50.000
6.633333333,43.27055556,4,Port,Saint-Tropez,,50.000
-4.303180212,55.86305556,4,Port,Glasgow,www.glasgowharbour.com,50.000
-1.424440518,50.9025,4,Port,Southampton,www.abports.co.uk/custinfo/ports/soton.htm,50.000
-5.357243816,36.13694444,4,Port,Gibraltar,www.gibraltarport.com,50.000
-13.70989399,9.516388889,4,Port,Conakry,,50.000
-15.57267373,11.85833333,4,Port,Bissau,,50.000
24.00971731,35.51805556,4,Port,Canea,,50.000
21.31861013,37.64638889,4,Port,Katakolon,,50.000
-90.84128386,13.91555556,4,Port,San Jose,www.cocatram.org.ni/puertosca/pto_sanjose_guatemala.html,50.000
114.1561837,22.32111111,4,Port,Hong Kong,www.mardep.gov.hk,50.000
-72.33969376,18.56583333,4,Port,Port-au-Prince,www.apn.gouv.ht,50.000
112.7239105,-7.206388889,4,Port,Surabaya,www.tps.co.id,50.000
-6.206007067,53.34444444,4,Port,Dublin,www.dublinport.ie,50.000
-7.118786808,52.26638889,4,Port,Waterford,www.portofwaterford.com,50.000
35.01825677,32.8225,4,Port,Haifa,www.haifaport.org.il,50.000
10.30194346,43.55583333,4,Port,Livorno,www.porto.livorno.it,50.000
13.93810365,40.74527778,4,Port,Ischia,,50.000
-76.82479388,17.98166667,4,Port,Kingston,www.portjam.com,50.000
130.8542403,33.9225,4,Port,Kitakyushu,www.kitaqport.or.jp,50.000
39.6221437,-4.053055556,4,Port,Mombasa,www.kpa.co.ke,50.000
104.9209069,11.58305556,4,Port,Phnom Penh,www.ppap.com.kh,50.000
35.51949352,33.905,4,Port,Beirut,www.portdebeyrouth.com,50.000
73.50706714,4.175,4,Port,Male,www.maldport.com.mv,50.000
-96.13368669,19.20833333,4,Port,Veracruz,www.puertodeveracruz.com.mx,50.000
96.16878681,16.76583333,4,Port,Yangon,www.mot.gov.mm/mpa/index.html,50.000
174.7898704,-41.2775,4,Port,Wellington,www.centreport.co.nz,50.000
14.58580683,53.43055556,4,Port,Szczecin,www.port.szczecin.pl,50.000
39.1590106,21.45861111,4,Port,Jeddah,www.ports.gov.sa,50.000
-17.42514723,14.68222222,4,Port,Dakar,www.portdakar.sn,50.000
103.7221437,1.292777778,4,Port,Singapore,www.mpa.gov.sg,50.000
-13.20795053,8.494166667,4,Port,Freetown,,50.000
18.10936396,59.335,4,Port,Stockholm,www.stoports.com,50.000
100.5691402,13.60694444,4,Port,Bangkok,www.bmt.co.th,50.000
26.52196702,40.26472222,4,Port,Canakkale,www.canakkale.gov.tr,50.000
-149.8877503,61.23555556,4,Port,Anchorage,www.muni.org,50.000
-118.2007067,33.74888889,4,Port,Long Beach,www.polb.com,50.000
-122.3012367,37.79944444,4,Port,Oakland,www.portofoakland.com,50.000
-81.55918728,30.38083333,4,Port,Jacksonville,www.jaxport.com,50.000
-75.13457008,39.89527778,4,Port,Philadelphia,www.philaport.com,50.000
-79.92355713,32.82222222,4,Port,Charleston,www.scspa.com,50.000
-71.32444052,41.4825,4,Port,Newport,,50.000
106.7217903,10.79388889,4,Port,Ho Chi Minh City,www.vpa.org.vn/english/members/south/saigonnew.htm,50.000
44.98969376,12.79555556,4,Port,Aden,www.portofaden.com,50.000
31.02338045,-29.88111111,4,Port,Durban,www.transnetnationalportsauthority.net,50.000
25.6352768,-33.96138889,4,Port,Port Elizabeth,www.transnetnationalportsauthority.net,50.000
25.6352768,-33.96138889,4,Port,Port Elizabeth,www.transnetnationalportsauthority.net,50.000
-83.03,42.33,4,Port,Detroit,,50.000
-90.16,35.06,4,Port,Port Of Memphis,,50.000
-90.2,38.71,4,Port,Tri-City Port,,50.000
24.96,60.16,4,Port,Helsinki,,50.000
30.3,59.93,4,Port,Sankt-Peterburg,,50.000
-70.03881037,12.52,3,Port,Oranjestad,www.arubaports.com,75.000
55.26931684,25.26722222,3,Port,Dubai,www.dpa.ae,75.000
-58.3696702,-34.59916667,3,Port,Buenos Aires,www.puertobuenosaires.gov.ar,75.000
130.854947,-12.47027778,3,Port,Darwin,www.darwinport.nt.gov.au,75.000
144.9171967,-37.83277778,3,Port,Melbourne,www.portofmelbourne.com,75.000
115.855477,-31.96527778,3,Port,Perth,,75.000
151.1891637,-33.86222222,3,Port,Sydney,www.sydneyports.com.au,75.000
2.422320377,6.346666667,3,Port,Cotonou,www.portdecotonou.com,75.000
-77.32126031,25.07666667,3,Port,Nassau,,75.000
-43.1918139,-22.88305556,3,Port,Rio de Janeiro,www.portosrio.gov.br,75.000
-123.071437,49.29777778,3,Port,Vancouver,www.portmetrovancouver.com,75.000
-64.70371025,44.04333333,3,Port,Liverpool,,75.000
-71.61914016,-33.03527778,3,Port,Valparaiso,www.portvalparaiso.cl,75.000
113.409364,23.09416667,3,Port,Guangzhou,www.gzport.com,75.000
117.4565371,39.00944444,3,Port,Tianjin,www.ptacn.com,75.000
-4.021260306,5.283333333,3,Port,Abidjan,www.paa-ci.org,75.000
8.553003534,53.56361111,3,Port,Bremerhaven,www.bremen-ports.de,75.000
12.11790342,54.1525,3,Port,Rostock,www.rostock-port.de,75.000
12.58404005,55.72611111,3,Port,Tuborg,,75.000
-79.9024735,-2.284166667,3,Port,Guayaquil,www.puertodeguayaquil.com,75.000
32.30600707,31.25333333,3,Port,Port Said,www.psdports.org,75.000
2.168786808,41.35472222,3,Port,Barcelona,www.apb.es,75.000
-4.418256773,36.70944444,3,Port,Malaga,www.puertomalaga.com,75.000
2.62532391,39.55111111,3,Port,Palma de Mallorca,www.portdemallorca.com,75.000
0.173733804,49.46694444,3,Port,Le Havre,www.havre-port.net,75.000
5.341283863,43.32944444,3,Port,Marseille,www.marseille-port.fr,75.000
7.285630153,43.69388889,3,Port,Nice,www.riviera-ports.com,75.000
-0.067196702,51.50277778,3,Port,London,www.pla.co.uk,75.000
22.56755006,36.76,3,Port,Gythion,,75.000
28.23351001,36.44361111,3,Port,Rhodes,,75.000
18.07638398,42.66,3,Port,Dubrovnik,www.portdubrovnik.hr,75.000
11.77567727,42.09888889,3,Port,Civitavecchia,www.portidiroma.it,75.000
13.36984688,38.13083333,3,Port,Palermo,www.autport.pa.it,75.000
8.489517079,44.31166667,3,Port,Savona,www.porto.sv.it,75.000
12.24057715,45.45305556,3,Port,Marghera,www.port.venice.it,75.000
-77.93545347,18.4675,3,Port,Montego Bay,www.portjam.com,75.000
135.4338634,34.63583333,3,Port,Osaka,www.optc.or.jp,75.000
139.6673734,35.43638889,3,Port,Yokohama,www.city.yokohama.jp/me/port/en/index.html,75.000
24.08810365,57.00777778,3,Port,Riga,www.rop.lv,75.000
-109.9007067,22.88388889,3,Port,Cabo San Lucas,,75.000
14.54128386,35.82611111,3,Port,Marsaxlokk,www.maltafreeport.com.mt,75.000
4.824087161,52.41305556,3,Port,Amsterdam,www.amsterdamports.nl,75.000
10.73457008,59.89722222,3,Port,Oslo,www.ohv.oslo.no,75.000
174.7694935,-36.83638889,3,Port,Auckland,www.poal.co.nz,75.000
66.9737338,24.835,3,Port,Karachi,www.kpt.gov.pk,75.000
-79.88510012,9.373333333,3,Port,Colon,www.cct-pa.com,75.000
120.943404,14.52416667,3,Port,Manila,www.ppa.com.ph,75.000
-66.09128386,18.43611111,3,Port,San Juan,www.prpa.gobierno.pr,75.000
28.993404,41.01277778,3,Port,Istanbul,www.tdi.com.tr,75.000
121.3746172,25.15194444,3,Port,Taipei,www.tpport.gov.tw,75.000
39.293404,-6.834444444,3,Port,Dar es Salaam,www.tanzaniaports.com,75.000
-88.03775029,30.71138889,3,Port,Mobile,www.asdd.com,75.000
-118.2597173,33.73194444,3,Port,Los Angeles,www.portoflosangeles.org,75.000
-117.1572438,32.68444444,3,Port,San Diego,www.portofsandiego.org,75.000
-122.4008834,37.78861111,3,Port,San Francisco,www.sfport.com,75.000
-80.16702002,25.775,3,Port,Miami,www.miamidade.gov/portofmiami,75.000
-82.43616019,27.93,3,Port,Tampa,www.tampaport.com,75.000
-157.8737338,21.30944444,3,Port,Honolulu,www.state.hi.us/dot/harbors,75.000
-71.03545347,42.36361111,3,Port,Boston,www.massport.com/ports,75.000
-76.55565371,39.2325,3,Port,Baltimore,www.mpa.state.md.us,75.000
-74.02426384,40.68833333,3,Port,New York,www.panynj.gov,75.000
-94.81790342,29.30416667,3,Port,Galveston,www.portofgalveston.com,75.000
-76.29252061,36.90194444,3,Port,Norfolk,www.vaports.com,75.000
-122.3597173,47.60222222,3,Port,Seattle,www.portseattle.org,75.000
18.4352768,-33.90916667,3,Port,Cape Town,www.transnetnationalportsauthority.net,75.000
-79.38,43.61,3,Port,Toronto,,75.000
-87.6,41.88,3,Port,Chicago,,75.000
